txn_id,account_id,teller_id,txn_type,amount,balance_after,reference_number,merchant_name,category,is_reversal,original_txn_id,description,txn_time
664,90,,TRANSFER_OUT,3579.06,14075.20,ae1eedb26d9b4a669705c5b0e36ea681,Amazon,UTILITIES,false,,TRANSFER_OUT transaction,2022-04-24T01:52:45
665,187,,DEPOSIT,1280.23,211652.90,11500dba54cb4e9fa6950873178b26d0,Starbucks,RESTAURANT,false,,DEPOSIT transaction,2023-02-18T10:02:42
666,99,,TRANSFER_IN,2305.14,91822.40,990753bce81b42e185e93b71a4144ff9,,SALARY,false,,TRANSFER_IN transaction,2023-04-18T03:45:59
667,237,,FEE,1704.40,131450.63,6178daab5b3c4f78b276ccf99ea1dced,Target,RESTAURANT,false,,FEE transaction,2023-10-18T22:40:32
668,25,,FEE,3226.92,380893.83,8cece5adafe4414394a99726435572d2,,ATM,false,,FEE transaction,2022-10-29T03:33:41
669,22,,TRANSFER_IN,2592.88,344673.59,3e6ac34287b14e138dff6d59f065613d,Walmart,UTILITIES,false,,TRANSFER_IN transaction,2023-08-14T10:43:22
670,39,,WITHDRAWAL,2460.30,234426.14,868b4e54f8df4921b7b03e82993e4f34,Target,ATM,false,,WITHDRAWAL transaction,2022-08-30T08:34:32
671,212,,INTEREST,3222.62,33233.20,f3a46d539d1d42479733205def09fcf8,Walmart,UTILITIES,false,,INTEREST transaction,2023-03-23T23:13:52
672,165,,DEPOSIT,3255.92,406523.59,14d242afad564ab8ad3fd69213316216,Starbucks,ATM,false,,DEPOSIT transaction,2022-11-13T11:27:11
673,75,,WITHDRAWAL,2662.32,295590.03,93d1dcb4c964430b8a6466511ac75d6f,Amazon,GROCERIES,false,,WITHDRAWAL transaction,2022-08-27T00:35:38
674,181,,TRANSFER_OUT,1880.38,133419.64,e32f2a13e80f4b9f8a96d6c770edaaf0,Starbucks,ATM,false,,TRANSFER_OUT transaction,2023-11-03T17:18:14
675,276,,FEE,2012.50,370786.40,e77fd262ee6e47de9ca1184fd1776a54,Local Utilities,ATM,false,,FEE transaction,2022-04-14T06:39:15
676,143,,TRANSFER_OUT,1921.52,327036.03,b7a8c6565b914ed1a958c496fe99d8ad,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2023-09-20T01:14:12
677,199,,INTEREST,1586.74,438133.68,3e12521d149e4f1daeaafbc14ee929b5,Starbucks,ONLINE_SHOPPING,false,,INTEREST transaction,2023-03-12T05:45:49
678,122,,DEPOSIT,1288.17,9877.21,8c57321636d8427282bf82bbda2caf11,Amazon,UTILITIES,false,,DEPOSIT transaction,2023-07-28T20:41:29
679,71,,INTEREST,3466.19,201826.81,3fde9ab25b0d427ab690776b8ea21291,Target,UTILITIES,false,,INTEREST transaction,2023-02-14T02:09:51
680,199,,TRANSFER_OUT,3539.86,464059.99,2cb31f2ebb5b4507a8bf0166e1c99af1,Walmart,UTILITIES,false,,TRANSFER_OUT transaction,2023-01-29T22:55:39
681,188,,TRANSFER_OUT,3422.72,484540.64,5f31c6a966e74226ada1dfa40fd65f7f,,UTILITIES,false,,TRANSFER_OUT transaction,2023-03-04T13:15:38
682,237,,INTEREST,948.41,50661.22,f14c960b28804e1cb34db0c710ff90d4,Local Utilities,RESTAURANT,false,,INTEREST transaction,2022-10-21T01:50:20
683,221,,INTEREST,4054.94,274626.09,bea805194d1e453592388d1701dfd26a,Starbucks,SALARY,false,,INTEREST transaction,2023-01-06T05:31:13
684,253,,INTEREST,876.00,148883.71,786ceb3090c045f4ac0eb4beb0ee0c44,Walmart,RESTAURANT,false,,INTEREST transaction,2022-09-08T22:58:21
685,138,,WITHDRAWAL,2536.28,483365.49,aa19fa958812436f8f5654f0facb5ed2,Amazon,ATM,false,,WITHDRAWAL transaction,2022-04-29T22:46:25
686,136,,FEE,1631.97,184303.14,f9aa387ea1644753bf38b474b7e0b04f,Walmart,SALARY,false,,FEE transaction,2022-06-20T22:04:18
687,213,,INTEREST,3036.57,323758.51,7ab06580715f49dcb68c95f8091104a6,Target,ONLINE_SHOPPING,false,,INTEREST transaction,2023-07-28T13:01:39
688,66,,FEE,4358.05,56822.61,baae1dd331d946ba8486fc975c0b66ad,Target,UTILITIES,false,,FEE transaction,2023-02-19T12:14:49
689,24,,DEPOSIT,156.04,412411.53,d8de3a5b7eba44e793add3406f8d3fcc,Local Utilities,RESTAURANT,false,,DEPOSIT transaction,2023-09-03T19:41:14
690,234,,TRANSFER_OUT,763.84,17802.71,dfff1832d7cc4c4eb12d302bda00d594,Amazon,ATM,false,,TRANSFER_OUT transaction,2023-09-29T03:52:13
691,197,,TRANSFER_OUT,3460.25,104462.49,f9bce4f445984853856eb142c5259bc9,Starbucks,UTILITIES,false,,TRANSFER_OUT transaction,2023-04-14T18:23:55
692,260,,DEPOSIT,2902.55,170100.42,c7fc8b21dd0243f3b3d0613a361f735b,Walmart,UTILITIES,false,,DEPOSIT transaction,2022-02-02T14:37:02
693,185,,DEPOSIT,1589.96,106424.11,871ee96e989d43b68778b0287ebd79e7,Starbucks,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-12-05T02:00:36
694,80,,FEE,3158.74,97285.69,53aabd8880f6469aa2a0d81dcf202363,Amazon,SALARY,false,,FEE transaction,2022-04-20T00:04:22
695,130,,DEPOSIT,264.33,399112.60,09b61131d78347389f87d1b5a5a11e5f,Starbucks,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-12-06T04:13:11
696,74,,TRANSFER_OUT,1405.06,310168.37,b341743f535f492182052fe62e377fa5,,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2023-01-13T21:20:19
697,130,,WITHDRAWAL,2041.42,21240.38,1a34186e3a884c58980fdfe46bcbcf33,,GROCERIES,false,,WITHDRAWAL transaction,2022-10-29T21:20:31
698,2,,DEPOSIT,1825.05,192403.60,42628a95ab364a67a287adb61fb9d3c8,Local Utilities,ATM,false,,DEPOSIT transaction,2022-02-14T18:32:27
699,12,,DEPOSIT,684.07,49690.59,f5888531ab77476dbb6f1ddab828ea95,,ATM,false,,DEPOSIT transaction,2022-12-21T14:21:32
700,142,,TRANSFER_IN,2000.97,20822.37,ed5ae123c12e40d4a882d245cd49cf08,Local Utilities,ATM,false,,TRANSFER_IN transaction,2022-10-09T10:16:53
701,183,,FEE,310.67,61785.35,aec891134e5d431394827e03ced78205,Amazon,RESTAURANT,false,,FEE transaction,2022-03-01T15:36:43
702,267,,WITHDRAWAL,2606.72,182853.49,ba8de1f5d04146f9be3ebd2953bd162f,,GROCERIES,false,,WITHDRAWAL transaction,2022-10-29T02:37:25
703,236,,FEE,2583.07,83655.41,4218c42f29a0498387d8bea6359457e2,Amazon,ONLINE_SHOPPING,false,,FEE transaction,2023-07-14T14:06:38
704,143,,INTEREST,130.96,382764.70,baeda77f8dac4cd98f03a4d87b1ab3ef,,UTILITIES,false,,INTEREST transaction,2023-11-19T14:41:19
705,188,,TRANSFER_OUT,693.72,331688.43,f3343de93b9b47bda3b4137546d12436,Amazon,RESTAURANT,false,,TRANSFER_OUT transaction,2022-06-18T01:38:55
706,279,,TRANSFER_IN,3097.99,385283.94,6c3eada492e144abbdfba9f5140a7613,Walmart,SALARY,false,,TRANSFER_IN transaction,2022-03-31T18:55:22
707,244,,INTEREST,4697.61,475282.87,326b2db3f6d0409680fbcac31cb64002,,SALARY,false,,INTEREST transaction,2023-05-28T04:22:32
708,254,,INTEREST,1320.38,344847.05,35c756a5b55a4f86b693ca2934835726,Local Utilities,UTILITIES,false,,INTEREST transaction,2022-02-18T15:16:26
709,210,,WITHDRAWAL,1462.84,126418.76,01be225af6d242dba744614e7a471042,,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-07-13T19:58:34
710,57,,FEE,828.23,72877.80,4718c9ee465c42d589a0fac4a9a2c137,Walmart,ATM,false,,FEE transaction,2022-11-19T07:30:58
711,21,,TRANSFER_IN,1926.54,475730.68,73080126a4544b859ea255cdf8738291,,ATM,false,,TRANSFER_IN transaction,2023-08-15T03:27:21
712,115,,FEE,2678.32,398101.27,d0ec16ad56274c76a1f4fae2581e94de,Walmart,ONLINE_SHOPPING,false,,FEE transaction,2023-12-26T05:18:28
713,39,,WITHDRAWAL,671.34,346410.29,5e42240e1a064dc6888d7d012344a8fb,Amazon,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-09-28T17:25:53
714,245,,TRANSFER_OUT,733.70,400283.07,63141f2418bc4311810062476b3b7b46,,SALARY,false,,TRANSFER_OUT transaction,2022-08-29T22:40:09
715,183,,TRANSFER_OUT,2462.54,341552.04,90c0e09bc4b1404cbd1a6e315156e60d,,GROCERIES,false,,TRANSFER_OUT transaction,2023-12-14T23:00:51
716,253,,DEPOSIT,2155.90,263410.00,f95751b4f24e40f0914a140398697614,Walmart,SALARY,false,,DEPOSIT transaction,2023-08-06T06:37:33
717,178,,INTEREST,1884.37,33388.57,8b4f9f5b64154444ad3d94b27794cb0c,Starbucks,UTILITIES,false,,INTEREST transaction,2023-04-25T12:04:19
718,100,,WITHDRAWAL,3377.38,450284.06,dfcce2a0543e44ecbc5a390292409507,Local Utilities,GROCERIES,false,,WITHDRAWAL transaction,2022-01-24T21:23:35
719,134,,FEE,416.16,13335.52,ae083b34b90d4884838223292b60ce2e,Starbucks,SALARY,false,,FEE transaction,2023-12-18T06:37:15
720,277,,TRANSFER_OUT,2690.75,491383.89,a7e76ec453e14d0ead2580a79a8defcb,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2022-11-29T20:03:26
721,278,,WITHDRAWAL,617.46,321807.85,e88d71de5c674f759d827eb5e788d755,Local Utilities,ATM,false,,WITHDRAWAL transaction,2023-04-30T14:41:23
722,150,,TRANSFER_IN,2243.73,68358.80,7866b75de890431ba31baffd36ca951a,Walmart,SALARY,false,,TRANSFER_IN transaction,2023-09-29T12:38:12
723,130,,TRANSFER_OUT,3571.15,249221.69,51ba1680be1841398d34b7fb1f6b9594,Walmart,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2023-08-24T19:58:07
724,117,,INTEREST,562.48,54754.55,2d70e945f573445c904c32e297a80df1,,RESTAURANT,false,,INTEREST transaction,2023-01-23T19:24:59
725,120,,TRANSFER_IN,2456.22,267739.13,a87739b43ed04d5990d7837b43f2db69,Amazon,ATM,false,,TRANSFER_IN transaction,2022-06-06T05:26:49
726,137,,INTEREST,40.10,83512.46,f8f558fa0f65446b914231d91cae9ab3,Amazon,RESTAURANT,false,,INTEREST transaction,2023-03-20T20:43:21
727,255,,FEE,3553.59,230987.05,df6f1e54654042768ad33f8bbcef4ae7,Starbucks,SALARY,false,,FEE transaction,2023-02-17T11:58:40
728,80,,INTEREST,4026.03,165714.48,1063ac0dc5a542258c05bb9b66973fe6,Walmart,SALARY,false,,INTEREST transaction,2022-11-29T18:48:43
729,21,,DEPOSIT,4816.37,189093.27,828a8c3945554b158df09eab2909e59f,,ATM,false,,DEPOSIT transaction,2022-03-04T22:11:11
730,121,,TRANSFER_IN,4482.03,145787.28,cd8f5b57204e4ce5b0a92bb55d88e780,Target,UTILITIES,false,,TRANSFER_IN transaction,2022-04-20T16:51:03
731,157,,FEE,4961.97,261026.72,2783d5ef13b544cc9163ec1b7d9cdf3f,Local Utilities,SALARY,false,,FEE transaction,2023-08-27T11:32:17
732,184,,DEPOSIT,4386.77,121008.66,251fe97987a34d3bb79fb06864006ebf,,UTILITIES,false,,DEPOSIT transaction,2023-08-05T08:41:32
733,259,,TRANSFER_IN,3458.74,341499.24,72ab8263f1f143ad8d495318585603b3,,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2022-11-05T10:59:46
734,207,,WITHDRAWAL,3234.63,231851.54,7073f3de3fcc481599b066749366dc3f,Local Utilities,ATM,false,,WITHDRAWAL transaction,2022-01-08T02:13:01
735,78,,DEPOSIT,3359.57,148579.00,b6d2f6e88b384249bf57a7c0977876f1,Walmart,GROCERIES,false,,DEPOSIT transaction,2023-10-29T17:54:18
736,237,,TRANSFER_OUT,3564.37,244031.35,dfc026f6b7a44cd682c7e180d24e22ac,Target,ATM,false,,TRANSFER_OUT transaction,2023-01-16T00:41:28
737,89,,WITHDRAWAL,3548.11,45584.49,5e8af963fdc447029a85dbfbe0473325,Local Utilities,SALARY,false,,WITHDRAWAL transaction,2022-02-26T04:22:27
738,108,,TRANSFER_OUT,768.93,380647.51,20f7bfd3cc3a4b4399afd189afb09e7f,,GROCERIES,false,,TRANSFER_OUT transaction,2023-08-06T15:12:01
739,34,,INTEREST,1647.02,229311.37,42410f35dd104899803371ea0eeb4eab,,GROCERIES,false,,INTEREST transaction,2022-05-10T08:37:10
740,106,,FEE,2128.17,288805.33,3c481f52a1c24e06be7559072a2a31e3,,ATM,false,,FEE transaction,2022-06-14T13:25:54
741,222,,WITHDRAWAL,2571.61,131291.24,258e2fd0411441b09a07d5a74ec64138,,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-04-04T20:04:12
742,51,,TRANSFER_IN,2719.86,53678.98,5994e63c1f934a6a9b0dfe35e4d3248f,Amazon,RESTAURANT,false,,TRANSFER_IN transaction,2023-03-02T02:10:53
743,17,,WITHDRAWAL,307.49,433470.73,b8ceaa0f42d8474196032efa51e7d507,Local Utilities,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-02-16T14:24:12
744,114,,TRANSFER_OUT,2615.71,56226.04,2c398113676f4d57b54df0c94af13280,Amazon,GROCERIES,false,,TRANSFER_OUT transaction,2022-12-14T12:21:35
745,46,,TRANSFER_IN,3627.41,487080.07,ce379930e2434ab2b2377d3703edd585,,UTILITIES,false,,TRANSFER_IN transaction,2022-12-13T18:18:37
746,216,,TRANSFER_OUT,3668.85,122936.10,1223079af179470789529a014985e0ff,Walmart,RESTAURANT,false,,TRANSFER_OUT transaction,2023-10-20T21:50:58
747,47,,WITHDRAWAL,4020.50,333308.86,ef41e354e6b9408594ec8adb68789284,Target,UTILITIES,false,,WITHDRAWAL transaction,2023-07-15T17:29:13
748,121,,FEE,4127.93,444044.37,b043ea71d04a4c32b36138c3f4dd1131,Starbucks,SALARY,false,,FEE transaction,2023-07-10T04:51:28
749,72,,FEE,4262.73,123798.85,e203c00075914d66bc44e759ad41318b,Local Utilities,ONLINE_SHOPPING,false,,FEE transaction,2023-01-09T06:58:01
750,113,,DEPOSIT,2700.01,289179.92,3c0b84a771c1465382fe7176211a1ae9,Target,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-12-19T09:56:04
751,96,,FEE,1977.51,321175.19,3515e39645fe4d058c742b4d798478c5,Target,RESTAURANT,false,,FEE transaction,2023-12-29T09:21:48
752,207,,INTEREST,4770.19,422378.53,807a900c41984e6695e5be9f356bfbdd,Amazon,SALARY,false,,INTEREST transaction,2022-02-18T10:06:14
753,268,,INTEREST,543.06,301115.16,678613ea1f494646916c94c14f9441e1,Target,RESTAURANT,false,,INTEREST transaction,2023-04-25T01:55:35
754,14,,WITHDRAWAL,4853.45,441927.70,b86a13c307db49b199950460ee289234,Starbucks,RESTAURANT,false,,WITHDRAWAL transaction,2023-11-25T22:34:28
755,25,,INTEREST,1233.33,435881.71,66ab922ef16a4b0885703a5bf75f1f59,,RESTAURANT,false,,INTEREST transaction,2022-06-04T00:47:50
756,201,,INTEREST,1387.77,44086.79,5e85cb1cee9f4a48b293d8413228b81f,Amazon,SALARY,false,,INTEREST transaction,2022-07-05T02:08:45
757,36,,DEPOSIT,474.63,496747.43,8fbd73a0cd9848aba4ef94c46a6db50d,Amazon,UTILITIES,false,,DEPOSIT transaction,2023-12-08T15:43:37
758,264,,TRANSFER_IN,1976.18,13380.59,a46f421906c9449cbfd7f4058a072f76,Target,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-06-30T15:35:13
759,59,,INTEREST,4054.94,153299.43,e8b25a6350f8437596984125972426e2,,ONLINE_SHOPPING,false,,INTEREST transaction,2023-09-26T04:11:15
760,235,,FEE,2579.44,126374.85,4744e4d54217443fb6a1bfdc97b303ac,Amazon,UTILITIES,false,,FEE transaction,2023-02-04T06:25:13
761,195,,INTEREST,4399.61,225540.93,2468721cb7e74fa0a7771bff30ba2693,,ATM,false,,INTEREST transaction,2023-08-29T16:20:35
762,127,,DEPOSIT,1106.63,130898.50,db35a0bd8f2847c7971cb233b60be5aa,Target,ATM,false,,DEPOSIT transaction,2022-08-01T11:56:01
763,162,,TRANSFER_IN,426.28,469936.83,22e90ab5a53347f8b156747ffe887a89,,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-11-16T19:49:24
764,218,,INTEREST,3098.84,316699.26,92b342bf89dc4f61a3f9f0e2b805e562,Target,RESTAURANT,false,,INTEREST transaction,2023-02-18T00:10:04
765,141,,WITHDRAWAL,403.86,255017.37,06ba2a66747745e2bdaadd3ca56294ed,Starbucks,GROCERIES,false,,WITHDRAWAL transaction,2023-08-02T03:15:58
766,204,,WITHDRAWAL,1674.80,217700.59,85ee6a7711ad4bc385fd35cad729a9c2,Amazon,ATM,false,,WITHDRAWAL transaction,2022-09-13T08:59:36
767,54,,WITHDRAWAL,211.35,160224.37,8e8b7b9e7ece4a9eae46fd768f32ccc3,Target,ATM,false,,WITHDRAWAL transaction,2023-03-27T07:34:40
768,149,,FEE,20.23,279066.06,ff7281c154cf4382b238d805570353c6,Walmart,RESTAURANT,false,,FEE transaction,2023-02-11T20:02:40
769,238,,WITHDRAWAL,736.05,422416.93,7517c76675fa4ce38ba921ce23083635,Walmart,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-01-29T01:03:29
770,191,,WITHDRAWAL,3925.31,116712.61,60088e730ab04aab9dee67bf1f452ca0,Amazon,GROCERIES,false,,WITHDRAWAL transaction,2023-08-19T10:15:22
771,134,,TRANSFER_OUT,733.74,416468.54,75e3475362914953b453dfdb52f5a7c8,Target,SALARY,false,,TRANSFER_OUT transaction,2022-02-07T14:18:38
772,160,,TRANSFER_OUT,4220.42,349204.59,4cd6a993387243d2887fd97d47ace9c1,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2023-06-07T07:41:53
773,173,,TRANSFER_OUT,3962.72,179728.72,6c47959becf041a4a50503ff0721ced0,Amazon,SALARY,false,,TRANSFER_OUT transaction,2022-03-28T08:49:02
774,107,,TRANSFER_OUT,672.29,476715.48,08665d37a35d43b4b64f11c82c7da722,Target,SALARY,false,,TRANSFER_OUT transaction,2022-10-26T04:09:32
775,75,,INTEREST,916.74,103381.59,81396413a7b347999d01c02427a8d06f,Starbucks,GROCERIES,false,,INTEREST transaction,2023-06-28T11:01:48
776,166,,WITHDRAWAL,350.44,353295.36,5d272e6ba36743d5ac6fd124c3686b10,Starbucks,RESTAURANT,false,,WITHDRAWAL transaction,2022-08-18T19:28:59
777,233,,DEPOSIT,1736.54,63836.21,258e3b0372f64bbbbbdb2b8d6b4fd7df,Walmart,GROCERIES,false,,DEPOSIT transaction,2023-02-12T06:12:16
778,15,,FEE,2203.69,499071.73,3f5653d9a41945a28c4e9548dc6728bb,,RESTAURANT,false,,FEE transaction,2023-05-26T19:28:44
779,23,,TRANSFER_OUT,1982.43,315407.98,214d688ee9ea45309d3733d329891454,,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2022-09-28T04:09:33
780,87,,WITHDRAWAL,3803.11,415045.52,562afee470824b2f956c6a72f737df66,Local Utilities,RESTAURANT,false,,WITHDRAWAL transaction,2023-11-25T21:10:12
781,26,,WITHDRAWAL,531.01,447112.54,122df6359ffe4fecac922fcf94ec0662,,ATM,false,,WITHDRAWAL transaction,2023-12-08T00:04:46
782,31,,INTEREST,4516.21,9497.22,0af0ac24ca834c3ca1fe5b3dfe557970,Local Utilities,ONLINE_SHOPPING,false,,INTEREST transaction,2022-10-10T21:07:28
783,198,,DEPOSIT,475.97,441555.55,0dab2fd39c284bf0846679967ed00b4a,Starbucks,GROCERIES,false,,DEPOSIT transaction,2023-11-07T03:41:44
784,87,,INTEREST,1753.33,432319.70,5fb06f39801549f3b91412cb99b84c2f,Amazon,ATM,false,,INTEREST transaction,2023-01-26T03:55:39
785,139,,FEE,310.69,95011.94,82d342945f3f4086b82dd9f285f84201,Walmart,SALARY,false,,FEE transaction,2023-04-07T06:11:13
786,151,,TRANSFER_IN,4963.22,439604.40,cb75ddc9a9914fdba507e56d831b7d01,,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2022-02-07T08:00:18
787,31,,TRANSFER_OUT,4176.74,469967.79,ed220fabbea54b0ca131053d0051941b,Starbucks,RESTAURANT,false,,TRANSFER_OUT transaction,2023-07-02T16:18:33
788,188,,INTEREST,1966.86,133238.44,2f3fe3e51fcc46b3ba49e918c3d2170b,Target,GROCERIES,false,,INTEREST transaction,2023-04-01T05:57:33
789,112,,FEE,4425.95,45615.84,9b1e30f2ede1454db4b2e9c50baca153,Local Utilities,UTILITIES,false,,FEE transaction,2022-08-30T06:38:55
790,97,,FEE,519.22,386531.25,03ebda5d6cb44799be2d8a9e709fffe6,Target,UTILITIES,false,,FEE transaction,2022-05-29T15:22:15
791,97,,TRANSFER_OUT,3739.31,265833.61,e1e04f64903042019fd220d0f058b7cb,,ATM,false,,TRANSFER_OUT transaction,2022-07-27T02:14:20
792,129,,INTEREST,3683.49,126452.79,e78be04e303649b3917d8aa42c05d79d,Walmart,SALARY,false,,INTEREST transaction,2022-01-17T10:37:32
793,117,,INTEREST,3275.15,323789.80,12eecbae12a642f8988d71268549d56f,Local Utilities,UTILITIES,false,,INTEREST transaction,2023-10-10T16:18:04
794,272,,DEPOSIT,2485.76,394976.60,bf4ba6900fc746ff877864ca95268d4a,Amazon,GROCERIES,false,,DEPOSIT transaction,2022-04-17T03:31:20
795,96,,FEE,2153.20,133521.17,995c6411603c4ea1bc479df888eafbec,Walmart,UTILITIES,false,,FEE transaction,2023-02-19T21:36:50
796,193,,WITHDRAWAL,2046.27,7962.81,ba165a7e36ad4f71b340be3d63a2ea65,Target,ATM,false,,WITHDRAWAL transaction,2023-11-10T22:51:10
797,47,,INTEREST,4090.09,32996.34,5f8e1b3d59d54c988afd074015dc924e,Target,UTILITIES,false,,INTEREST transaction,2022-07-16T23:02:36
798,250,,TRANSFER_IN,4282.83,432532.72,5caab01a44054cf09fbbea30112b56d4,Amazon,ATM,false,,TRANSFER_IN transaction,2022-06-05T06:41:35
799,245,,FEE,3086.21,112366.89,fa959ababefb4c3994796ae74a9521d1,,ATM,false,,FEE transaction,2023-04-12T06:05:52
800,280,,DEPOSIT,1221.71,398486.30,786df6dd678b418dad12afdf770d681a,Starbucks,ATM,false,,DEPOSIT transaction,2023-05-31T21:10:58
